std_score,per_rank,value,min_age,max_age,for,type
84,14,29,30,35,parent,PR
86,18,30,30,35,parent,PR
87,19,31,30,35,parent,PR
88,21,32,30,35,parent,PR
90,25,33,30,35,parent,PR
91,27,34,30,35,parent,PR
92,30,35,30,35,parent,PR
93,32,36,30,35,parent,PR
95,37,37,30,35,parent,PR
96,39,38,30,35,parent,PR
97,42,39,30,35,parent,PR
99,47,40,30,35,parent,PR
100,50,41,30,35,parent,PR
101,53,42,30,35,parent,PR
103,58,43,30,35,parent,PR
104,61,44,30,35,parent,PR
106,66,45,30,35,parent,PR
107,68,46,30,35,parent,PR
109,73,47,30,35,parent,PR
110,75,48,30,35,parent,PR
112,79,49,30,35,parent,PR
113,81,50,30,35,parent,PR
114,82,51,30,35,parent,PR
116,86,52,30,35,parent,PR
117,87,53,30,35,parent,PR
119,90,54,30,35,parent,PR
120,'>90',55,30,35,parent,PR
120,'>90',56,30,35,parent,PR
120,'>90',57,30,35,parent,PR
120,'>90',58,30,35,parent,PR
120,'>90',59,30,35,parent,PR
120,'>90',60,30,35,parent,PR
120,'>90',61,30,35,parent,PR
120,'>90',62,30,35,parent,PR
120,'>90',63,30,35,parent,PR
120,'>90',64,30,35,parent,PR
120,'>90',65,30,35,parent,PR
120,'>90',66,30,35,parent,PR
120,'>90',67,30,35,parent,PR
120,'>90',68,30,35,parent,PR
120,'>90',69,30,35,parent,PR
120,'>90',70,30,35,parent,PR
120,'>90',71,30,35,parent,PR
120,'>90',72,30,35,parent,PR
120,'>90',73,30,35,parent,PR
120,'>90',74,30,35,parent,PR
120,'>90',75,30,35,parent,PR
120,'>90',76,30,35,parent,PR
120,'>90',77,30,35,parent,PR
51,0.1,4,36,41,parent,PR
53,0.1,5,36,41,parent,PR
54,0.1,6,36,41,parent,PR
55,0.1,7,36,41,parent,PR
57,0.2,8,36,41,parent,PR
58,0.3,9,36,41,parent,PR
59,0.3,10,36,41,parent,PR
60,0.4,11,36,41,parent,PR
62,1,12,36,41,parent,PR
63,1,13,36,41,parent,PR
64,1,14,36,41,parent,PR
66,1,15,36,41,parent,PR
67,1,16,36,41,parent,PR
68,2,17,36,41,parent,PR
70,2,18,36,41,parent,PR
71,3,19,36,41,parent,PR
72,3,20,36,41,parent,PR
73,4,21,36,41,parent,PR
75,5,22,36,41,parent,PR
76,5,23,36,41,parent,PR
77,6,24,36,41,parent,PR
79,8,25,36,41,parent,PR
80,9,26,36,41,parent,PR
81,10,27,36,41,parent,PR
83,13,28,36,41,parent,PR
84,14,29,36,41,parent,PR
85,16,30,36,41,parent,PR
87,19,31,36,41,parent,PR
88,21,32,36,41,parent,PR
89,23,33,36,41,parent,PR
90,25,34,36,41,parent,PR
92,30,35,36,41,parent,PR
93,32,36,36,41,parent,PR
94,34,37,36,41,parent,PR
96,39,38,36,41,parent,PR
97,42,39,36,41,parent,PR
98,45,40,36,41,parent,PR
100,50,41,36,41,parent,PR
101,53,42,36,41,parent,PR
102,55,43,36,41,parent,PR
104,61,44,36,41,parent,PR
106,66,45,36,41,parent,PR
107,68,46,36,41,parent,PR
109,73,47,36,41,parent,PR
110,75,48,36,41,parent,PR
112,79,49,36,41,parent,PR
113,81,50,36,41,parent,PR
115,84,51,36,41,parent,PR
116,86,52,36,41,parent,PR
118,88,53,36,41,parent,PR
119,90,54,36,41,parent,PR
120,'>90',55,36,41,parent,PR
120,'>90',56,36,41,parent,PR
120,'>90',57,36,41,parent,PR
120,'>90',58,36,41,parent,PR
120,'>90',59,36,41,parent,PR
120,'>90',60,36,41,parent,PR
120,'>90',61,36,41,parent,PR
120,'>90',62,36,41,parent,PR
120,'>90',63,36,41,parent,PR
120,'>90',64,36,41,parent,PR
120,'>90',65,36,41,parent,PR
120,'>90',66,36,41,parent,PR
120,'>90',67,36,41,parent,PR
120,'>90',68,36,41,parent,PR
120,'>90',69,36,41,parent,PR
120,'>90',70,36,41,parent,PR
120,'>90',71,36,41,parent,PR
120,'>90',72,36,41,parent,PR
120,'>90',73,36,41,parent,PR
51,0.1,4,42,47,parent,PR
52,0.1,5,42,47,parent,PR
54,0.1,6,42,47,parent,PR
55,0.1,7,42,47,parent,PR
56,0.2,8,42,47,parent,PR
57,0.2,9,42,47,parent,PR
59,0.3,10,42,47,parent,PR
60,0.4,11,42,47,parent,PR
61,0.5,12,42,47,parent,PR
63,1,13,42,47,parent,PR
64,1,14,42,47,parent,PR
65,1,15,42,47,parent,PR
67,1,16,42,47,parent,PR
68,2,17,42,47,parent,PR
69,2,18,42,47,parent,PR
71,3,19,42,47,parent,PR
72,3,20,42,47,parent,PR
73,4,21,42,47,parent,PR
75,5,22,42,47,parent,PR
76,5,23,42,47,parent,PR
77,6,24,42,47,parent,PR
78,7,25,42,47,parent,PR
80,9,26,42,47,parent,PR
81,10,27,42,47,parent,PR
82,12,28,42,47,parent,PR
84,14,29,42,47,parent,PR
85,16,30,42,47,parent,PR
86,18,31,42,47,parent,PR
88,21,32,42,47,parent,PR
89,23,33,42,47,parent,PR
90,25,34,42,47,parent,PR
92,30,35,42,47,parent,PR
93,32,36,42,47,parent,PR
94,34,37,42,47,parent,PR
96,39,38,42,47,parent,PR
97,42,39,42,47,parent,PR
98,45,40,42,47,parent,PR
99,47,41,42,47,parent,PR
101,53,42,42,47,parent,PR
103,58,43,42,47,parent,PR
104,61,44,42,47,parent,PR
106,66,45,42,47,parent,PR
107,68,46,42,47,parent,PR
109,73,47,42,47,parent,PR
110,75,48,42,47,parent,PR
112,79,49,42,47,parent,PR
113,81,50,42,47,parent,PR
115,84,51,42,47,parent,PR
117,87,52,42,47,parent,PR
118,88,53,42,47,parent,PR
120,'>90',54,42,47,parent,PR
120,'>90',55,42,47,parent,PR
120,'>90',56,42,47,parent,PR
120,'>90',57,42,47,parent,PR
120,'>90',58,42,47,parent,PR
120,'>90',59,42,47,parent,PR
120,'>90',60,42,47,parent,PR
120,'>90',61,42,47,parent,PR
120,'>90',62,42,47,parent,PR
120,'>90',63,42,47,parent,PR
120,'>90',64,42,47,parent,PR
120,'>90',65,42,47,parent,PR
120,'>90',66,42,47,parent,PR
120,'>90',67,42,47,parent,PR
120,'>90',68,42,47,parent,PR
120,'>90',69,42,47,parent,PR
51,0.1,4,48,53,parent,PR
52,0.1,5,48,53,parent,PR
54,0.1,6,48,53,parent,PR
55,0.1,7,48,53,parent,PR
56,0.2,8,48,53,parent,PR
57,0.2,9,48,53,parent,PR
59,0.3,10,48,53,parent,PR
60,0.4,11,48,53,parent,PR
61,0.5,12,48,53,parent,PR
63,1,13,48,53,parent,PR
64,1,14,48,53,parent,PR
65,1,15,48,53,parent,PR
67,1,16,48,53,parent,PR
68,2,17,48,53,parent,PR
69,2,18,48,53,parent,PR
71,3,19,48,53,parent,PR
72,3,20,48,53,parent,PR
73,4,21,48,53,parent,PR
75,5,22,48,53,parent,PR
76,5,23,48,53,parent,PR
77,6,24,48,53,parent,PR
79,8,25,48,53,parent,PR
80,9,26,48,53,parent,PR
81,10,27,48,53,parent,PR
83,13,28,48,53,parent,PR
84,14,29,48,53,parent,PR
85,16,30,48,53,parent,PR
87,19,31,48,53,parent,PR
88,21,32,48,53,parent,PR
89,23,33,48,53,parent,PR
91,27,34,48,53,parent,PR
92,30,35,48,53,parent,PR
93,32,36,48,53,parent,PR
94,34,37,48,53,parent,PR
96,39,38,48,53,parent,PR
97,42,39,48,53,parent,PR
98,45,40,48,53,parent,PR
100,50,41,48,53,parent,PR
101,53,42,48,53,parent,PR
103,58,43,48,53,parent,PR
105,63,44,48,53,parent,PR
106,66,45,48,53,parent,PR
108,70,46,48,53,parent,PR
109,73,47,48,53,parent,PR
111,77,48,48,53,parent,PR
113,81,49,48,53,parent,PR
114,82,50,48,53,parent,PR
116,86,51,48,53,parent,PR
118,88,52,48,53,parent,PR
119,90,53,48,53,parent,PR
120,'>90',54,48,53,parent,PR
120,'>90',55,48,53,parent,PR
120,'>90',56,48,53,parent,PR
120,'>90',57,48,53,parent,PR
120,'>90',58,48,53,parent,PR
120,'>90',59,48,53,parent,PR
120,'>90',60,48,53,parent,PR
120,'>90',61,48,53,parent,PR
120,'>90',62,48,53,parent,PR
120,'>90',63,48,53,parent,PR
51,0.1,4,54,59,parent,PR
52,0.1,5,54,59,parent,PR
54,0.1,6,54,59,parent,PR
55,0.1,7,54,59,parent,PR
56,0.2,8,54,59,parent,PR
58,0.3,9,54,59,parent,PR
59,0.3,10,54,59,parent,PR
60,0.4,11,54,59,parent,PR
62,1,12,54,59,parent,PR
63,1,13,54,59,parent,PR
64,1,14,54,59,parent,PR
66,1,15,54,59,parent,PR
67,1,16,54,59,parent,PR
68,2,17,54,59,parent,PR
70,2,18,54,59,parent,PR
71,3,19,54,59,parent,PR
72,3,20,54,59,parent,PR
74,4,21,54,59,parent,PR
75,5,22,54,59,parent,PR
76,5,23,54,59,parent,PR
78,7,24,54,59,parent,PR
79,8,25,54,59,parent,PR
80,9,26,54,59,parent,PR
82,12,27,54,59,parent,PR
83,13,28,54,59,parent,PR
84,14,29,54,59,parent,PR
86,18,30,54,59,parent,PR
87,19,31,54,59,parent,PR
88,21,32,54,59,parent,PR
90,25,33,54,59,parent,PR
91,27,34,54,59,parent,PR
92,30,35,54,59,parent,PR
94,34,36,54,59,parent,PR
95,37,37,54,59,parent,PR
96,39,38,54,59,parent,PR
98,45,39,54,59,parent,PR
99,47,40,54,59,parent,PR
100,50,41,54,59,parent,PR
102,55,42,54,59,parent,PR
104,61,43,54,59,parent,PR
106,66,44,54,59,parent,PR
107,68,45,54,59,parent,PR
109,73,46,54,59,parent,PR
111,77,47,54,59,parent,PR
112,79,48,54,59,parent,PR
114,82,49,54,59,parent,PR
116,86,50,54,59,parent,PR
117,87,51,54,59,parent,PR
119,90,52,54,59,parent,PR
120,'>90',53,54,59,parent,PR
120,'>90',54,54,59,parent,PR
120,'>90',55,54,59,parent,PR
120,'>90',56,54,59,parent,PR
120,'>90',57,54,59,parent,PR
120,'>90',58,54,59,parent,PR
120,'>90',59,54,59,parent,PR
120,'>90',60,54,59,parent,PR
120,'>90',61,54,59,parent,PR
52,0.1,4,60,71,parent,PR
53,0.1,5,60,71,parent,PR
54,0.1,6,60,71,parent,PR
56,0.2,7,60,71,parent,PR
57,0.2,8,60,71,parent,PR
58,0.3,9,60,71,parent,PR
60,0.4,10,60,71,parent,PR
61,0.5,11,60,71,parent,PR
62,1,12,60,71,parent,PR
64,1,13,60,71,parent,PR
65,1,14,60,71,parent,PR
67,1,15,60,71,parent,PR
68,2,16,60,71,parent,PR
69,2,17,60,71,parent,PR
71,3,18,60,71,parent,PR
72,3,19,60,71,parent,PR
73,4,20,60,71,parent,PR
75,5,21,60,71,parent,PR
76,5,22,60,71,parent,PR
77,6,23,60,71,parent,PR
79,8,24,60,71,parent,PR
80,9,25,60,71,parent,PR
81,10,26,60,71,parent,PR
83,13,27,60,71,parent,PR
84,14,28,60,71,parent,PR
85,16,29,60,71,parent,PR
87,19,30,60,71,parent,PR
88,21,31,60,71,parent,PR
89,23,32,60,71,parent,PR
91,27,33,60,71,parent,PR
92,30,34,60,71,parent,PR
93,32,35,60,71,parent,PR
95,37,36,60,71,parent,PR
96,39,37,60,71,parent,PR
97,42,38,60,71,parent,PR
99,47,39,60,71,parent,PR
100,50,40,60,71,parent,PR
102,55,41,60,71,parent,PR
104,61,42,60,71,parent,PR
105,63,43,60,71,parent,PR
107,68,44,60,71,parent,PR
109,73,45,60,71,parent,PR
111,77,46,60,71,parent,PR
112,79,47,60,71,parent,PR
114,82,48,60,71,parent,PR
116,86,49,60,71,parent,PR
118,88,50,60,71,parent,PR
119,90,51,60,71,parent,PR
120,'>90',52,60,71,parent,PR
120,'>90',53,60,71,parent,PR
120,'>90',54,60,71,parent,PR
120,'>90',55,60,71,parent,PR
120,'>90',56,60,71,parent,PR
120,'>90',57,60,71,parent,PR
120,'>90',58,60,71,parent,PR
120,'>90',59,60,71,parent,PR
