scaled_score,raw_score,min_age,max_age,sub_domain,for
7,40,76,79,soc,teacher
7,41,76,79,soc,teacher
7,42,76,79,soc,teacher
7,43,76,79,soc,teacher
8,44,76,79,soc,teacher
8,45,76,79,soc,teacher
8,46,76,79,soc,teacher
8,47,76,79,soc,teacher
8,48,76,79,soc,teacher
9,49,76,79,soc,teacher
9,50,76,79,soc,teacher
9,51,76,79,soc,teacher
9,52,76,79,soc,teacher
9,53,76,79,soc,teacher
9,54,76,79,soc,teacher
10,55,76,79,soc,teacher
10,56,76,79,soc,teacher
10,57,76,79,soc,teacher
10,58,76,79,soc,teacher
11,59,76,79,soc,teacher
11,60,76,79,soc,teacher
12,61,76,79,soc,teacher
12,62,76,79,soc,teacher
13,63,76,79,soc,teacher
13,64,76,79,soc,teacher
14,65,76,79,soc,teacher
14,66,76,79,soc,teacher
1,0,80,83,soc,teacher
1,1,80,83,soc,teacher
1,2,80,83,soc,teacher
1,3,80,83,soc,teacher
1,4,80,83,soc,teacher
1,5,80,83,soc,teacher
1,6,80,83,soc,teacher
1,7,80,83,soc,teacher
1,8,80,83,soc,teacher
1,9,80,83,soc,teacher
1,10,80,83,soc,teacher
2,11,80,83,soc,teacher
2,12,80,83,soc,teacher
2,13,80,83,soc,teacher
2,14,80,83,soc,teacher
2,15,80,83,soc,teacher
2,16,80,83,soc,teacher
3,17,80,83,soc,teacher
3,18,80,83,soc,teacher
3,19,80,83,soc,teacher
3,20,80,83,soc,teacher
3,21,80,83,soc,teacher
4,22,80,83,soc,teacher
4,23,80,83,soc,teacher
4,24,80,83,soc,teacher
4,25,80,83,soc,teacher
4,26,80,83,soc,teacher
4,27,80,83,soc,teacher
5,28,80,83,soc,teacher
5,29,80,83,soc,teacher
5,30,80,83,soc,teacher
5,31,80,83,soc,teacher
5,32,80,83,soc,teacher
5,33,80,83,soc,teacher
6,34,80,83,soc,teacher
6,35,80,83,soc,teacher
6,36,80,83,soc,teacher
6,37,80,83,soc,teacher
6,38,80,83,soc,teacher
7,39,80,83,soc,teacher
7,40,80,83,soc,teacher
7,41,80,83,soc,teacher
7,42,80,83,soc,teacher
7,43,80,83,soc,teacher
7,44,80,83,soc,teacher
8,45,80,83,soc,teacher
8,46,80,83,soc,teacher
8,47,80,83,soc,teacher
8,48,80,83,soc,teacher
8,49,80,83,soc,teacher
8,50,80,83,soc,teacher
9,51,80,83,soc,teacher
9,52,80,83,soc,teacher
9,53,80,83,soc,teacher
9,54,80,83,soc,teacher
9,55,80,83,soc,teacher
10,56,80,83,soc,teacher
10,57,80,83,soc,teacher
10,58,80,83,soc,teacher
10,59,80,83,soc,teacher
11,60,80,83,soc,teacher
11,61,80,83,soc,teacher
12,62,80,83,soc,teacher
12,63,80,83,soc,teacher
13,64,80,83,soc,teacher
14,65,80,83,soc,teacher
14,66,80,83,soc,teacher
1,0,84,87,soc,teacher
1,1,84,87,soc,teacher
1,2,84,87,soc,teacher
1,3,84,87,soc,teacher
1,4,84,87,soc,teacher
1,5,84,87,soc,teacher
1,6,84,87,soc,teacher
1,7,84,87,soc,teacher
1,8,84,87,soc,teacher
1,9,84,87,soc,teacher
1,10,84,87,soc,teacher
1,11,84,87,soc,teacher
